,start_date,venue,innings,ball,batting_team,bowling_team,striker,bowler,total_wickets,total_runs
81326,2013-04-16,5025,2,0.3,3850,3612,KL Rahul,A Nehra,0,0
81327,2013-04-16,5025,2,0.4,3850,3612,KL Rahul,A Nehra,0,0
81328,2013-04-16,5025,2,0.5,3850,3612,KL Rahul,A Nehra,0,0
81329,2013-04-16,5025,2,0.6,3850,3612,KL Rahul,A Nehra,0,1
81330,2013-04-16,5025,2,1.1,3850,3612,KL Rahul,M Morkel,0,1
81331,2013-04-16,5025,2,1.2,3850,3612,CH Gayle,M Morkel,0,0
81332,2013-04-16,5025,2,1.3,3850,3612,CH Gayle,M Morkel,0,0
81333,2013-04-16,5025,2,1.4,3850,3612,CH Gayle,M Morkel,0,0
81334,2013-04-16,5025,2,1.5,3850,3612,CH Gayle,M Morkel,0,0
81335,2013-04-16,5025,2,1.6,3850,3612,CH Gayle,M Morkel,0,1
81336,2013-04-16,5025,2,1.7,3850,3612,CH Gayle,M Morkel,0,6
81337,2013-04-16,5025,2,2.1,3850,3612,KL Rahul,A Nehra,0,0
81338,2013-04-16,5025,2,2.2,3850,3612,KL Rahul,A Nehra,0,4
81339,2013-04-16,5025,2,2.3,3850,3612,KL Rahul,A Nehra,0,4
81340,2013-04-16,5025,2,2.4,3850,3612,KL Rahul,A Nehra,0,0
81341,2013-04-16,5025,2,2.5,3850,3612,KL Rahul,A Nehra,0,2
81342,2013-04-16,5025,2,2.6,3850,3612,KL Rahul,A Nehra,1,0
81343,2013-04-16,5025,2,3.1,3850,3612,CH Gayle,M Morkel,0,0
81344,2013-04-16,5025,2,3.2,3850,3612,CH Gayle,M Morkel,0,6
81345,2013-04-16,5025,2,3.3,3850,3612,CH Gayle,M Morkel,1,0
81346,2013-04-16,5025,2,3.4,3850,3612,AB de Villiers,M Morkel,0,1
81347,2013-04-16,5025,2,3.5,3850,3612,V Kohli,M Morkel,0,2
81348,2013-04-16,5025,2,3.6,3850,3612,V Kohli,M Morkel,0,3
81349,2013-04-16,5025,2,4.1,3850,3612,V Kohli,A Nehra,0,0
81350,2013-04-16,5025,2,4.2,3850,3612,V Kohli,A Nehra,0,0
81351,2013-04-16,5025,2,4.3,3850,3612,V Kohli,A Nehra,0,4
81352,2013-04-16,5025,2,4.4,3850,3612,V Kohli,A Nehra,0,1
81353,2013-04-16,5025,2,4.5,3850,3612,AB de Villiers,A Nehra,0,0
81354,2013-04-16,5025,2,4.6,3850,3612,AB de Villiers,A Nehra,0,6
81355,2013-04-16,5025,2,5.1,3850,3612,V Kohli,IK Pathan,0,0
81356,2013-04-16,5025,2,5.2,3850,3612,V Kohli,IK Pathan,0,0
81357,2013-04-16,5025,2,5.3,3850,3612,V Kohli,IK Pathan,0,1
81358,2013-04-16,5025,2,5.4,3850,3612,AB de Villiers,IK Pathan,0,0
81359,2013-04-16,5025,2,5.5,3850,3612,AB de Villiers,IK Pathan,0,4
81360,2013-04-16,5025,2,5.6,3850,3612,AB de Villiers,IK Pathan,0,0
81938,2013-04-18,4599,1,0.1,3470,3612,MEK Hussey,S Nadeem,0,1
81939,2013-04-18,4599,1,0.2,3470,3612,M Vijay,S Nadeem,0,2
81940,2013-04-18,4599,1,0.3,3470,3612,M Vijay,S Nadeem,0,0
81941,2013-04-18,4599,1,0.4,3470,3612,M Vijay,S Nadeem,0,1
81942,2013-04-18,4599,1,0.5,3470,3612,MEK Hussey,S Nadeem,0,1
81943,2013-04-18,4599,1,0.6,3470,3612,M Vijay,S Nadeem,0,0
81944,2013-04-18,4599,1,1.1,3470,3612,MEK Hussey,IK Pathan,0,0
81945,2013-04-18,4599,1,1.2,3470,3612,MEK Hussey,IK Pathan,0,4
81946,2013-04-18,4599,1,1.3,3470,3612,MEK Hussey,IK Pathan,0,1
81947,2013-04-18,4599,1,1.4,3470,3612,M Vijay,IK Pathan,0,1
81948,2013-04-18,4599,1,1.5,3470,3612,MEK Hussey,IK Pathan,0,0
81949,2013-04-18,4599,1,1.6,3470,3612,MEK Hussey,IK Pathan,0,0
81950,2013-04-18,4599,1,2.1,3470,3612,M Vijay,M Morkel,0,0
81951,2013-04-18,4599,1,2.2,3470,3612,M Vijay,M Morkel,0,1
81952,2013-04-18,4599,1,2.3,3470,3612,MEK Hussey,M Morkel,0,1
81953,2013-04-18,4599,1,2.4,3470,3612,MEK Hussey,M Morkel,0,0
81954,2013-04-18,4599,1,2.5,3470,3612,MEK Hussey,M Morkel,0,0
81955,2013-04-18,4599,1,2.6,3470,3612,MEK Hussey,M Morkel,0,0
81956,2013-04-18,4599,1,2.7,3470,3612,MEK Hussey,M Morkel,0,2
81957,2013-04-18,4599,1,3.1,3470,3612,M Vijay,UT Yadav,0,4
81958,2013-04-18,4599,1,3.2,3470,3612,M Vijay,UT Yadav,0,0
81959,2013-04-18,4599,1,3.3,3470,3612,M Vijay,UT Yadav,0,1
81960,2013-04-18,4599,1,3.4,3470,3612,MEK Hussey,UT Yadav,0,0
81961,2013-04-18,4599,1,3.5,3470,3612,MEK Hussey,UT Yadav,0,1
81962,2013-04-18,4599,1,3.6,3470,3612,M Vijay,UT Yadav,0,4
81963,2013-04-18,4599,1,4.1,3470,3612,MEK Hussey,M Morkel,0,1
81964,2013-04-18,4599,1,4.2,3470,3612,M Vijay,M Morkel,0,4
81965,2013-04-18,4599,1,4.3,3470,3612,M Vijay,M Morkel,1,0
81966,2013-04-18,4599,1,4.4,3470,3612,SK Raina,M Morkel,0,4
81967,2013-04-18,4599,1,4.5,3470,3612,SK Raina,M Morkel,0,0
81968,2013-04-18,4599,1,4.6,3470,3612,SK Raina,M Morkel,0,0
81969,2013-04-18,4599,1,5.1,3470,3612,MEK Hussey,IK Pathan,0,4
81970,2013-04-18,4599,1,5.2,3470,3612,MEK Hussey,IK Pathan,0,1
81971,2013-04-18,4599,1,5.3,3470,3612,SK Raina,IK Pathan,0,0
81972,2013-04-18,4599,1,5.4,3470,3612,SK Raina,IK Pathan,0,0
81973,2013-04-18,4599,1,5.5,3470,3612,SK Raina,IK Pathan,0,0
81974,2013-04-18,4599,1,5.6,3470,3612,SK Raina,IK Pathan,0,0
82063,2013-04-18,4599,2,0.1,3660,3474,DA Warner,JA Morkel,0,0
82064,2013-04-18,4599,2,0.2,3660,3474,DA Warner,JA Morkel,0,0
82065,2013-04-18,4599,2,0.3,3660,3474,DA Warner,JA Morkel,0,1
82066,2013-04-18,4599,2,0.4,3660,3474,V Sehwag,JA Morkel,0,1
82067,2013-04-18,4599,2,0.5,3660,3474,V Sehwag,JA Morkel,0,0
82068,2013-04-18,4599,2,0.6,3660,3474,V Sehwag,JA Morkel,0,6
82069,2013-04-18,4599,2,0.7,3660,3474,V Sehwag,JA Morkel,0,1
82070,2013-04-18,4599,2,1.1,3660,3474,V Sehwag,MM Sharma,0,1
82071,2013-04-18,4599,2,1.2,3660,3474,V Sehwag,MM Sharma,0,0
82072,2013-04-18,4599,2,1.3,3660,3474,V Sehwag,MM Sharma,0,1
82073,2013-04-18,4599,2,1.4,3660,3474,DA Warner,MM Sharma,1,0
82074,2013-04-18,4599,2,1.5,3660,3474,MC Juneja,MM Sharma,0,0
82075,2013-04-18,4599,2,1.6,3660,3474,MC Juneja,MM Sharma,0,2
82076,2013-04-18,4599,2,1.7,3660,3474,MC Juneja,MM Sharma,1,0
82077,2013-04-18,4599,2,2.1,3660,3474,V Sehwag,CH Morris,0,1
82078,2013-04-18,4599,2,2.2,3660,3474,V Sehwag,CH Morris,0,0
82079,2013-04-18,4599,2,2.3,3660,3474,V Sehwag,CH Morris,0,0
82080,2013-04-18,4599,2,2.4,3660,3474,V Sehwag,CH Morris,0,2
82081,2013-04-18,4599,2,2.5,3660,3474,V Sehwag,CH Morris,0,2
82082,2013-04-18,4599,2,2.6,3660,3474,V Sehwag,CH Morris,0,0
82083,2013-04-18,4599,2,2.7,3660,3474,V Sehwag,CH Morris,0,4
82084,2013-04-18,4599,2,3.1,3660,3474,DPMD Jayawardene,MM Sharma,0,0
82085,2013-04-18,4599,2,3.2,3660,3474,DPMD Jayawardene,MM Sharma,0,0
82086,2013-04-18,4599,2,3.3,3660,3474,DPMD Jayawardene,MM Sharma,0,0
82087,2013-04-18,4599,2,3.4,3660,3474,DPMD Jayawardene,MM Sharma,0,1
82088,2013-04-18,4599,2,3.5,3660,3474,DPMD Jayawardene,MM Sharma,0,1
82089,2013-04-18,4599,2,3.6,3660,3474,V Sehwag,MM Sharma,0,1
82090,2013-04-18,4599,2,3.7,3660,3474,DPMD Jayawardene,MM Sharma,0,1
82091,2013-04-18,4599,2,4.1,3660,3474,DPMD Jayawardene,CH Morris,0,0
82092,2013-04-18,4599,2,4.2,3660,3474,DPMD Jayawardene,CH Morris,0,0
82093,2013-04-18,4599,2,4.3,3660,3474,DPMD Jayawardene,CH Morris,0,4
82094,2013-04-18,4599,2,4.4,3660,3474,DPMD Jayawardene,CH Morris,0,0
82095,2013-04-18,4599,2,4.5,3660,3474,DPMD Jayawardene,CH Morris,0,0
82096,2013-04-18,4599,2,4.6,3660,3474,DPMD Jayawardene,CH Morris,1,0
82097,2013-04-18,4599,2,5.1,3660,3474,V Sehwag,MM Sharma,1,0
82098,2013-04-18,4599,2,5.2,3660,3474,KM Jadhav,MM Sharma,0,0
82099,2013-04-18,4599,2,5.3,3660,3474,KM Jadhav,MM Sharma,0,0
82100,2013-04-18,4599,2,5.4,3660,3474,KM Jadhav,MM Sharma,0,1
82101,2013-04-18,4599,2,5.5,3660,3474,BMAJ Mendis,MM Sharma,0,0
82102,2013-04-18,4599,2,5.6,3660,3474,BMAJ Mendis,MM Sharma,0,1
82408,2013-04-20,5025,1,0.1,1878,3860,SR Watson,R Rampaul,0,4
82409,2013-04-20,5025,1,0.2,1878,3860,SR Watson,R Rampaul,0,0
82410,2013-04-20,5025,1,0.3,1878,3860,SR Watson,R Rampaul,0,0
82411,2013-04-20,5025,1,0.4,1878,3860,SR Watson,R Rampaul,0,1
82412,2013-04-20,5025,1,0.5,1878,3860,AM Rahane,R Rampaul,0,0
82413,2013-04-20,5025,1,0.6,1878,3860,AM Rahane,R Rampaul,0,0
82414,2013-04-20,5025,1,1.1,1878,3860,SR Watson,RP Singh,0,0
82415,2013-04-20,5025,1,1.2,1878,3860,SR Watson,RP Singh,0,0
82416,2013-04-20,5025,1,1.3,1878,3860,SR Watson,RP Singh,0,1
82417,2013-04-20,5025,1,1.4,1878,3860,AM Rahane,RP Singh,0,4
82418,2013-04-20,5025,1,1.5,1878,3860,AM Rahane,RP Singh,0,0
82419,2013-04-20,5025,1,1.6,1878,3860,AM Rahane,RP Singh,0,0
82420,2013-04-20,5025,1,2.1,1878,3860,SR Watson,R Rampaul,0,0
82421,2013-04-20,5025,1,2.2,1878,3860,SR Watson,R Rampaul,1,0
82422,2013-04-20,5025,1,2.3,1878,3860,R Dravid,R Rampaul,0,0
82423,2013-04-20,5025,1,2.4,1878,3860,R Dravid,R Rampaul,0,0
82424,2013-04-20,5025,1,2.5,1878,3860,R Dravid,R Rampaul,0,0
82425,2013-04-20,5025,1,2.6,1878,3860,R Dravid,R Rampaul,0,0
82426,2013-04-20,5025,1,3.1,1878,3860,AM Rahane,RP Singh,0,0
82427,2013-04-20,5025,1,3.2,1878,3860,AM Rahane,RP Singh,0,0
82428,2013-04-20,5025,1,3.3,1878,3860,AM Rahane,RP Singh,0,4
82429,2013-04-20,5025,1,3.4,1878,3860,AM Rahane,RP Singh,0,0
82430,2013-04-20,5025,1,3.5,1878,3860,AM Rahane,RP Singh,0,0
82431,2013-04-20,5025,1,3.6,1878,3860,AM Rahane,RP Singh,0,0
82432,2013-04-20,5025,1,4.1,1878,3860,R Dravid,R Rampaul,0,0
82433,2013-04-20,5025,1,4.2,1878,3860,R Dravid,R Rampaul,0,0
82434,2013-04-20,5025,1,4.3,1878,3860,R Dravid,R Rampaul,0,0
82435,2013-04-20,5025,1,4.4,1878,3860,R Dravid,R Rampaul,0,4
82436,2013-04-20,5025,1,4.5,1878,3860,R Dravid,R Rampaul,0,1
82437,2013-04-20,5025,1,4.6,1878,3860,AM Rahane,R Rampaul,0,6
82438,2013-04-20,5025,1,5.1,1878,3860,R Dravid,JD Unadkat,0,1
82439,2013-04-20,5025,1,5.2,1878,3860,AM Rahane,JD Unadkat,1,0
82440,2013-04-20,5025,1,5.3,1878,3860,STR Binny,JD Unadkat,0,0
82441,2013-04-20,5025,1,5.4,1878,3860,STR Binny,JD Unadkat,0,0
82442,2013-04-20,5025,1,5.5,1878,3860,STR Binny,JD Unadkat,0,4
82443,2013-04-20,5025,1,5.6,1878,3860,STR Binny,JD Unadkat,0,1
82526,2013-04-20,5025,2,0.1,3850,1922,TM Dilshan,A Chandila,0,0
82527,2013-04-20,5025,2,0.2,3850,1922,TM Dilshan,A Chandila,0,1
82528,2013-04-20,5025,2,0.3,3850,1922,CH Gayle,A Chandila,0,0
82529,2013-04-20,5025,2,0.4,3850,1922,CH Gayle,A Chandila,0,2
82530,2013-04-20,5025,2,0.5,3850,1922,CH Gayle,A Chandila,0,0
82531,2013-04-20,5025,2,0.6,3850,1922,CH Gayle,A Chandila,0,1
82532,2013-04-20,5025,2,1.1,3850,1922,CH Gayle,S Sreesanth,0,1
82533,2013-04-20,5025,2,1.2,3850,1922,TM Dilshan,S Sreesanth,0,0
82534,2013-04-20,5025,2,1.3,3850,1922,TM Dilshan,S Sreesanth,0,0
82535,2013-04-20,5025,2,1.4,3850,1922,TM Dilshan,S Sreesanth,0,0
82536,2013-04-20,5025,2,1.5,3850,1922,TM Dilshan,S Sreesanth,0,4
82537,2013-04-20,5025,2,1.6,3850,1922,TM Dilshan,S Sreesanth,0,4
82538,2013-04-20,5025,2,2.1,3850,1922,CH Gayle,SW Tait,0,1
82539,2013-04-20,5025,2,2.2,3850,1922,CH Gayle,SW Tait,0,4
82540,2013-04-20,5025,2,2.3,3850,1922,CH Gayle,SW Tait,0,0
82541,2013-04-20,5025,2,2.4,3850,1922,CH Gayle,SW Tait,0,1
82542,2013-04-20,5025,2,2.5,3850,1922,CH Gayle,SW Tait,0,0
82543,2013-04-20,5025,2,2.6,3850,1922,CH Gayle,SW Tait,0,1
82544,2013-04-20,5025,2,2.7,3850,1922,TM Dilshan,SW Tait,0,1
82545,2013-04-20,5025,2,2.8,3850,1922,CH Gayle,SW Tait,0,0
82546,2013-04-20,5025,2,3.1,3850,1922,TM Dilshan,JP Faulkner,0,0
82547,2013-04-20,5025,2,3.2,3850,1922,TM Dilshan,JP Faulkner,0,0
82548,2013-04-20,5025,2,3.3,3850,1922,TM Dilshan,JP Faulkner,0,4
82549,2013-04-20,5025,2,3.4,3850,1922,TM Dilshan,JP Faulkner,0,1
82550,2013-04-20,5025,2,3.5,3850,1922,CH Gayle,JP Faulkner,0,1
82551,2013-04-20,5025,2,3.6,3850,1922,TM Dilshan,JP Faulkner,0,4
82552,2013-04-20,5025,2,4.1,3850,1922,CH Gayle,SW Tait,0,1
82553,2013-04-20,5025,2,4.2,3850,1922,TM Dilshan,SW Tait,0,0
82554,2013-04-20,5025,2,4.3,3850,1922,TM Dilshan,SW Tait,0,4
82555,2013-04-20,5025,2,4.4,3850,1922,TM Dilshan,SW Tait,0,1
82556,2013-04-20,5025,2,4.5,3850,1922,CH Gayle,SW Tait,0,5
82557,2013-04-20,5025,2,4.6,3850,1922,CH Gayle,SW Tait,0,0
82558,2013-04-20,5025,2,4.7,3850,1922,CH Gayle,SW Tait,0,4
82559,2013-04-20,5025,2,5.1,3850,1922,TM Dilshan,JP Faulkner,0,0
82560,2013-04-20,5025,2,5.2,3850,1922,TM Dilshan,JP Faulkner,0,0
82561,2013-04-20,5025,2,5.3,3850,1922,TM Dilshan,JP Faulkner,0,1
82562,2013-04-20,5025,2,5.4,3850,1922,CH Gayle,JP Faulkner,0,1
82563,2013-04-20,5025,2,5.5,3850,1922,TM Dilshan,JP Faulkner,0,0
82564,2013-04-20,5025,2,5.6,3850,1922,TM Dilshan,JP Faulkner,0,0
82640,2013-04-20,5081,1,0.1,4078,3474,G Gambhir,JA Morkel,0,4
82641,2013-04-20,5081,1,0.2,4078,3474,G Gambhir,JA Morkel,0,1
82642,2013-04-20,5081,1,0.3,4078,3474,G Gambhir,JA Morkel,0,0
82643,2013-04-20,5081,1,0.4,4078,3474,G Gambhir,JA Morkel,0,0
82644,2013-04-20,5081,1,0.5,4078,3474,G Gambhir,JA Morkel,0,4
82645,2013-04-20,5081,1,0.6,4078,3474,G Gambhir,JA Morkel,0,1
82646,2013-04-20,5081,1,0.7,4078,3474,YK Pathan,JA Morkel,0,1
82647,2013-04-20,5081,1,1.1,4078,3474,YK Pathan,MM Sharma,0,4
82648,2013-04-20,5081,1,1.2,4078,3474,YK Pathan,MM Sharma,0,0
82649,2013-04-20,5081,1,1.3,4078,3474,YK Pathan,MM Sharma,0,4
82650,2013-04-20,5081,1,1.4,4078,3474,YK Pathan,MM Sharma,0,0
82651,2013-04-20,5081,1,1.5,4078,3474,YK Pathan,MM Sharma,0,1
82652,2013-04-20,5081,1,1.6,4078,3474,G Gambhir,MM Sharma,0,0
82653,2013-04-20,5081,1,2.1,4078,3474,YK Pathan,JA Morkel,0,0
82654,2013-04-20,5081,1,2.2,4078,3474,YK Pathan,JA Morkel,0,1
82655,2013-04-20,5081,1,2.3,4078,3474,G Gambhir,JA Morkel,0,0
82656,2013-04-20,5081,1,2.4,4078,3474,G Gambhir,JA Morkel,0,4
82657,2013-04-20,5081,1,2.5,4078,3474,G Gambhir,JA Morkel,0,1
82658,2013-04-20,5081,1,2.6,4078,3474,YK Pathan,JA Morkel,0,1
82659,2013-04-20,5081,1,3.1,4078,3474,YK Pathan,CH Morris,0,4
82660,2013-04-20,5081,1,3.2,4078,3474,YK Pathan,CH Morris,0,1
82661,2013-04-20,5081,1,3.3,4078,3474,G Gambhir,CH Morris,0,0
82662,2013-04-20,5081,1,3.4,4078,3474,G Gambhir,CH Morris,0,1
82663,2013-04-20,5081,1,3.5,4078,3474,YK Pathan,CH Morris,0,0
82664,2013-04-20,5081,1,3.6,4078,3474,YK Pathan,CH Morris,0,0
82665,2013-04-20,5081,1,4.1,4078,3474,G Gambhir,JA Morkel,0,1
82666,2013-04-20,5081,1,4.2,4078,3474,YK Pathan,JA Morkel,0,0
82667,2013-04-20,5081,1,4.3,4078,3474,YK Pathan,JA Morkel,0,1
82668,2013-04-20,5081,1,4.4,4078,3474,G Gambhir,JA Morkel,0,4
82669,2013-04-20,5081,1,4.5,4078,3474,G Gambhir,JA Morkel,0,4
82670,2013-04-20,5081,1,4.6,4078,3474,G Gambhir,JA Morkel,0,1
82671,2013-04-20,5081,1,5.1,4078,3474,G Gambhir,CH Morris,0,0
82672,2013-04-20,5081,1,5.2,4078,3474,G Gambhir,CH Morris,0,0
82673,2013-04-20,5081,1,5.3,4078,3474,G Gambhir,CH Morris,0,1
82674,2013-04-20,5081,1,5.4,4078,3474,YK Pathan,CH Morris,0,1
82675,2013-04-20,5081,1,5.5,4078,3474,G Gambhir,CH Morris,1,0
82676,2013-04-20,5081,1,5.6,4078,3474,YK Pathan,CH Morris,0,1
82761,2013-04-20,5081,2,0.1,3470,4072,MEK Hussey,L Balaji,0,1
82762,2013-04-20,5081,2,0.2,3470,4072,R Ashwin,L Balaji,0,0
82763,2013-04-20,5081,2,0.3,3470,4072,R Ashwin,L Balaji,0,1
82764,2013-04-20,5081,2,0.4,3470,4072,MEK Hussey,L Balaji,0,1
82765,2013-04-20,5081,2,0.5,3470,4072,R Ashwin,L Balaji,0,4
82766,2013-04-20,5081,2,0.6,3470,4072,R Ashwin,L Balaji,0,0
82767,2013-04-20,5081,2,1.1,3470,4072,MEK Hussey,SMSM Senanayake,0,0
82768,2013-04-20,5081,2,1.2,3470,4072,MEK Hussey,SMSM Senanayake,0,4
82769,2013-04-20,5081,2,1.3,3470,4072,MEK Hussey,SMSM Senanayake,0,0
82770,2013-04-20,5081,2,1.4,3470,4072,MEK Hussey,SMSM Senanayake,0,0
82771,2013-04-20,5081,2,1.5,3470,4072,MEK Hussey,SMSM Senanayake,0,1
82772,2013-04-20,5081,2,1.6,3470,4072,R Ashwin,SMSM Senanayake,0,0
82773,2013-04-20,5081,2,2.1,3470,4072,MEK Hussey,L Balaji,0,0
82774,2013-04-20,5081,2,2.2,3470,4072,MEK Hussey,L Balaji,0,4
82775,2013-04-20,5081,2,2.3,3470,4072,MEK Hussey,L Balaji,0,0
82776,2013-04-20,5081,2,2.4,3470,4072,MEK Hussey,L Balaji,0,1
82777,2013-04-20,5081,2,2.5,3470,4072,MEK Hussey,L Balaji,0,0
82778,2013-04-20,5081,2,2.6,3470,4072,MEK Hussey,L Balaji,0,0
82779,2013-04-20,5081,2,2.7,3470,4072,MEK Hussey,L Balaji,0,0
82780,2013-04-20,5081,2,3.1,3470,4072,R Ashwin,SMSM Senanayake,0,0
82781,2013-04-20,5081,2,3.2,3470,4072,R Ashwin,SMSM Senanayake,0,0
82782,2013-04-20,5081,2,3.3,3470,4072,R Ashwin,SMSM Senanayake,0,0
82783,2013-04-20,5081,2,3.4,3470,4072,R Ashwin,SMSM Senanayake,0,0
82784,2013-04-20,5081,2,3.5,3470,4072,R Ashwin,SMSM Senanayake,0,4
82785,2013-04-20,5081,2,3.6,3470,4072,R Ashwin,SMSM Senanayake,0,1
82786,2013-04-20,5081,2,4.1,3470,4072,R Ashwin,SP Narine,0,1
82787,2013-04-20,5081,2,4.2,3470,4072,MEK Hussey,SP Narine,0,1
82788,2013-04-20,5081,2,4.3,3470,4072,R Ashwin,SP Narine,1,0
82789,2013-04-20,5081,2,4.4,3470,4072,M Vijay,SP Narine,0,1
82790,2013-04-20,5081,2,4.5,3470,4072,MEK Hussey,SP Narine,0,1
82791,2013-04-20,5081,2,4.6,3470,4072,M Vijay,SP Narine,0,0
82792,2013-04-20,5081,2,5.1,3470,4072,MEK Hussey,SMSM Senanayake,0,0
82793,2013-04-20,5081,2,5.2,3470,4072,MEK Hussey,SMSM Senanayake,0,0
82794,2013-04-20,5081,2,5.3,3470,4072,MEK Hussey,SMSM Senanayake,0,0
82795,2013-04-20,5081,2,5.4,3470,4072,MEK Hussey,SMSM Senanayake,0,0
82796,2013-04-20,5081,2,5.5,3470,4072,MEK Hussey,SMSM Senanayake,0,0
82797,2013-04-20,5081,2,5.6,3470,4072,MEK Hussey,SMSM Senanayake,0,1
82877,2013-04-21,4599,1,0.1,3868,3612,DR Smith,IK Pathan,0,0
82878,2013-04-21,4599,1,0.2,3868,3612,DR Smith,IK Pathan,0,1
82879,2013-04-21,4599,1,0.3,3868,3612,SR Tendulkar,IK Pathan,0,1
82880,2013-04-21,4599,1,0.4,3868,3612,DR Smith,IK Pathan,0,0
82881,2013-04-21,4599,1,0.5,3868,3612,DR Smith,IK Pathan,0,0
82882,2013-04-21,4599,1,0.6,3868,3612,DR Smith,IK Pathan,0,0
82883,2013-04-21,4599,1,1.1,3868,3612,SR Tendulkar,S Nadeem,0,1
82884,2013-04-21,4599,1,1.2,3868,3612,DR Smith,S Nadeem,0,0
82885,2013-04-21,4599,1,1.3,3868,3612,DR Smith,S Nadeem,0,1
82886,2013-04-21,4599,1,1.4,3868,3612,SR Tendulkar,S Nadeem,0,1
82887,2013-04-21,4599,1,1.5,3868,3612,DR Smith,S Nadeem,0,1
82888,2013-04-21,4599,1,1.6,3868,3612,SR Tendulkar,S Nadeem,0,0
82889,2013-04-21,4599,1,2.1,3868,3612,DR Smith,IK Pathan,0,0
82890,2013-04-21,4599,1,2.2,3868,3612,DR Smith,IK Pathan,0,1
82891,2013-04-21,4599,1,2.3,3868,3612,SR Tendulkar,IK Pathan,0,0
82892,2013-04-21,4599,1,2.4,3868,3612,SR Tendulkar,IK Pathan,0,0
82893,2013-04-21,4599,1,2.5,3868,3612,SR Tendulkar,IK Pathan,0,0
82894,2013-04-21,4599,1,2.6,3868,3612,SR Tendulkar,IK Pathan,0,0
82895,2013-04-21,4599,1,3.1,3868,3612,DR Smith,RE van der Merwe,0,4
82896,2013-04-21,4599,1,3.2,3868,3612,DR Smith,RE van der Merwe,1,0
82897,2013-04-21,4599,1,3.3,3868,3612,KD Karthik,RE van der Merwe,0,0
82898,2013-04-21,4599,1,3.4,3868,3612,KD Karthik,RE van der Merwe,0,0
82899,2013-04-21,4599,1,3.5,3868,3612,KD Karthik,RE van der Merwe,0,0
82900,2013-04-21,4599,1,3.6,3868,3612,KD Karthik,RE van der Merwe,0,1
82901,2013-04-21,4599,1,4.1,3868,3612,KD Karthik,IK Pathan,0,1
82902,2013-04-21,4599,1,4.2,3868,3612,SR Tendulkar,IK Pathan,0,4
82903,2013-04-21,4599,1,4.3,3868,3612,SR Tendulkar,IK Pathan,0,0
82904,2013-04-21,4599,1,4.4,3868,3612,SR Tendulkar,IK Pathan,0,4
82905,2013-04-21,4599,1,4.5,3868,3612,SR Tendulkar,IK Pathan,0,1
82906,2013-04-21,4599,1,4.6,3868,3612,KD Karthik,IK Pathan,0,0
82907,2013-04-21,4599,1,5.1,3868,3612,SR Tendulkar,UT Yadav,1,0
82908,2013-04-21,4599,1,5.2,3868,3612,SR Tendulkar,UT Yadav,0,1
82909,2013-04-21,4599,1,5.3,3868,3612,RG Sharma,UT Yadav,0,0
82910,2013-04-21,4599,1,5.4,3868,3612,RG Sharma,UT Yadav,0,0
82911,2013-04-21,4599,1,5.5,3868,3612,RG Sharma,UT Yadav,0,0
82912,2013-04-21,4599,1,5.6,3868,3612,RG Sharma,UT Yadav,0,1
82999,2013-04-21,4599,2,0.1,3660,3854,DPMD Jayawardene,SL Malinga,0,0
83000,2013-04-21,4599,2,0.2,3660,3854,DPMD Jayawardene,SL Malinga,0,0
83001,2013-04-21,4599,2,0.3,3660,3854,DPMD Jayawardene,SL Malinga,0,0
83002,2013-04-21,4599,2,0.4,3660,3854,DPMD Jayawardene,SL Malinga,0,1
83003,2013-04-21,4599,2,0.5,3660,3854,V Sehwag,SL Malinga,0,0
83004,2013-04-21,4599,2,0.6,3660,3854,V Sehwag,SL Malinga,0,1
83005,2013-04-21,4599,2,1.1,3660,3854,V Sehwag,JJ Bumrah,0,1
83006,2013-04-21,4599,2,1.2,3660,3854,V Sehwag,JJ Bumrah,0,0
83007,2013-04-21,4599,2,1.3,3660,3854,V Sehwag,JJ Bumrah,0,0
83008,2013-04-21,4599,2,1.4,3660,3854,V Sehwag,JJ Bumrah,0,1
83009,2013-04-21,4599,2,1.5,3660,3854,DPMD Jayawardene,JJ Bumrah,0,2
83010,2013-04-21,4599,2,1.6,3660,3854,DPMD Jayawardene,JJ Bumrah,0,0
83011,2013-04-21,4599,2,1.7,3660,3854,DPMD Jayawardene,JJ Bumrah,0,4
83012,2013-04-21,4599,2,2.1,3660,3854,V Sehwag,MM Patel,0,1
83013,2013-04-21,4599,2,2.2,3660,3854,DPMD Jayawardene,MM Patel,0,1
83014,2013-04-21,4599,2,2.3,3660,3854,V Sehwag,MM Patel,0,4
83015,2013-04-21,4599,2,2.4,3660,3854,V Sehwag,MM Patel,0,0
83016,2013-04-21,4599,2,2.5,3660,3854,V Sehwag,MM Patel,0,0
83017,2013-04-21,4599,2,2.6,3660,3854,V Sehwag,MM Patel,0,1
83018,2013-04-21,4599,2,3.1,3660,3854,V Sehwag,JJ Bumrah,0,0
83019,2013-04-21,4599,2,3.2,3660,3854,V Sehwag,JJ Bumrah,0,4
83020,2013-04-21,4599,2,3.3,3660,3854,V Sehwag,JJ Bumrah,0,2
83021,2013-04-21,4599,2,3.4,3660,3854,V Sehwag,JJ Bumrah,0,6
83022,2013-04-21,4599,2,3.5,3660,3854,V Sehwag,JJ Bumrah,0,1
83023,2013-04-21,4599,2,3.6,3660,3854,DPMD Jayawardene,JJ Bumrah,0,4
